"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"PHONETICA","PHONETICA","0031-8388","1423-0321","LANGUAGE & LINGUISTICS","AHCI","747","1.1","N/A","0.66"," N/A ","1.3","N/A","0.9","0.3"," 139/393 ","Q2","64.76","0","0.089","0.644","N/A","Q1",
"PHONETICA","PHONETICA","0031-8388","1423-0321","LINGUISTICS","SSCI","747","1.1","Q2","0.66"," 118/297 ","1.3","Q2","0.9","0.3"," 158/297 ","Q2","46.97","0","0.089","0.644","60.4","Q2",
"DOKLADY PHYSICS","DOKL PHYS","1028-3358","1562-6903","MECHANICS","SCIE","747","0.6","Q4","0.16"," 155/170 ","0.5","Q4","0.5","0.1"," 152/170 ","Q4","10.88","0","0.088","0.099","9.1","Q4",
"DOKLADY PHYSICS","DOKL PHYS","1028-3358","1562-6903","PHYSICS, MULTIDISCIPLINARY","SCIE","747","0.6","Q4","0.16"," 84/110 ","0.5","Q4","0.5","0.1"," 86/110 ","Q4","22.27","0","0.088","0.099","24.1","Q4",
"QUARTERLY JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING","Q J NUCL MED MOL IM","1824-4785","1827-1936","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","735","1.3","Q3","0.49"," 138/204 ","1.3","Q3","1.3","0.8"," 123/204 ","Q3","39.95","0.001","0.124","0.339","32.6","Q3",
"Medicina del Lavoro","MED LAV","0025-7818","0025-7818","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","734","2.4","Q2","0.8"," 163/403 ","2.1","Q3","1.8","0.5"," 146/403 ","Q2","63.90","0.001","0.169","0.436","59.7","Q3",
"Pediatric Quality & Safety","PEDIATR QUAL SAF","N/A","2472-0054","PEDIATRICS","ESCI","732","1.2","Q3","0.51"," 119/186 ","N/A","N/A","1","0.2"," 121/186 ","Q3","35.22","0.002","0.389","N/A","36.3","N/A",
"Anthropology Today","ANTHROPOL TODAY","0268-540X","1467-8322","ANTHROPOLOGY","ESCI","730","1.5","Q2","0.7"," 37/139 ","1.4","Q2","1.4","0.7"," 68/139 ","Q2","51.44","0.001","0.171","0.664","73.7","Q2",
"Review of Financial Economics","REV FINANC ECON","1058-3300","1873-5924","BUSINESS, FINANCE","ESCI","722","1.2","Q3","0.37"," 151/231 ","1.2","Q3","1.2","<0.1"," 159/231 ","Q3","31.39","0","0.079","0.305","34.8","Q3",
"Scientia Sinica-Physica Mechanica & Astronomica","SCI SIN-PHYS MECH AS","1674-7275","2095-9478","ASTRONOMY & ASTROPHYSICS","ESCI","711","0.5","Q4","0.12"," 77/84 ","0.6","Q4","0.4","0.4"," 75/84 ","Q4","11.31","0.001","0.167","0.129","8.9","Q4",
"Scientia Sinica-Physica Mechanica & Astronomica","SCI SIN-PHYS MECH AS","1674-7275","2095-9478","PHYSICS, MULTIDISCIPLINARY","ESCI","711","0.5","Q4","0.12"," 91/110 ","0.6","Q3","0.4","0.4"," 97/110 ","Q4","12.27","0.001","0.167","0.129","17.7","Q4",
"Proceedings of the Indian National Science Academy","P INDIAN NATL SCI AC","0370-0046","2454-9983","MULTIDISCIPLINARY SCIENCES","ESCI","707","1.2","Q3","0.18"," 68/134 ","0.8","Q3","1.1","0.3"," 96/135 ","Q3","29.26","0","0.098","0.152","49.6","Q3",
"SPECTROSCOPY","SPECTROSCOPY-US","0887-6703","N/A","SPECTROSCOPY","SCIE","686","0.8","Q4","0.23"," 35/44 ","0.8","Q4","0.7","0.3"," 41/44 ","Q4","7.95","0","0.1","0.153","21.6","Q4",
"Islets","ISLETS","1938-2014","1938-2022","ENDOCRINOLOGY & METABOLISM","SCIE","681","1.9","Q3","0.44"," 138/186 ","2.6","Q3","1.9","0.4"," 147/186 ","Q4","21.24","0","0.091","0.739","26.1","Q3",
"Journal of Agricultural Sciences-Tarim Bilimleri Dergisi","J AGR SCI-TARIM BILI","1300-7580","2148-9297","AGRICULTURE, MULTIDISCIPLINARY","SCIE","681","1.1","Q3","0.31"," 46/89 ","0.9","Q3","1","0.4"," 46/89 ","Q3","48.88","0","0.08","0.139","48.9","Q3",
"Journal of Health Management","J HEALTH MANAG","0972-0634","0973-0729","HEALTH POLICY & SERVICES","ESCI","664","1","Q4","0.55"," 108/118 ","1.4","Q4","1","0.1"," 89/119 ","Q3","25.63","0.001","0.147","0.299","8.9","Q4",
"International Journal of Telerehabilitation","INT J TELEREHABILITA","1945-2020","1945-2020","REHABILITATION","ESCI","660","2.5","Q1","1.25"," 19/169 ","3.6","Q1","2.4","0.1"," 21/169 ","Q1","87.87","0.001","0.128","0.812","89.1","Q1",
"South Asian Journal of Cancer","SOUTH ASIAN J CANCER","2278-330X","2278-4306","ONCOLOGY","ESCI","645","0.6","Q4","0.13"," 299/322 ","0.9","Q4","0.6","0.1"," 300/322 ","Q4","6.99","0.001","0.109","0.19","7.3","Q4",
"SPACE AND POLITY","SPACE POLITY","1356-2576","1470-1235","GEOGRAPHY","ESCI","630","2.2","Q2","0.84"," 49/171 ","2.3","Q2","2.1","<0.1"," 45/172 ","Q2","74.13","0.001","0.141","0.786","71.6","Q2",
"Journal on Multimodal User Interfaces","J MULTIMODAL USER IN","1783-7677","1783-8738","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","624","2.2","Q3","0.4"," 120/197 ","2.5","Q3","2.1","0.4"," 139/198 ","Q3","30.05","0.001","0.115","0.462","39.3","Q3",
"Journal on Multimodal User Interfaces","J MULTIMODAL USER IN","1783-7677","1783-8738","COMPUTER SCIENCE, CYBERNETICS","SCIE","624","2.2","Q3","0.4"," 17/32 ","2.5","Q2","2.1","0.4"," 18/32 ","Q3","45.31","0.001","0.115","0.462","48.4","Q3",
"Theoretical and Experimental Plant Physiology","THEOR EXP PLANT PHYS","2197-0025","2197-0025","PLANT SCIENCES","SCIE","617","2.2","Q2","0.67"," 102/265 ","2.3","Q2","2","0.3"," 98/265 ","Q2","63.21","0","0.107","0.365","61.7","Q3",
"Forum of Mathematics Sigma","FORUM MATH SIGMA","N/A","2050-5094","MATHEMATICS","SCIE","617","1.2","Q1","0.93"," 80/489 ","1.2","Q1","1.1","0.3"," 100/489 ","Q1","79.65","0.004","0.896","1.556","83.7","Q1",
"Forum of Mathematics Sigma","FORUM MATH SIGMA","N/A","2050-5094","MATHEMATICS, APPLIED","SCIE","617","1.2","Q2","0.93"," 140/331 ","1.2","Q2","1.1","0.3"," 94/331 ","Q1","71.75","0.004","0.896","1.556","57.9","Q1",
"Journal of Cytology","J CYTOL","0970-9371","0974-5165","MEDICAL LABORATORY TECHNOLOGY","SCIE","616","1","Q4","0.37"," 26/30 ","1.2","Q4","1","0.1"," 26/30 ","Q4","15.00","0","0.107","0.321","15.0","Q4",
"Periodica Mathematica Hungarica","PERIOD MATH HUNG","0031-5303","1588-2829","MATHEMATICS","SCIE","616","0.6","Q3","0.49"," 263/489 ","0.7","Q2","0.6","0.1"," 315/489 ","Q3","35.69","0.001","0.253","0.484","46.3","Q2",
"Periodica Mathematica Hungarica","PERIOD MATH HUNG","0031-5303","1588-2829","MATHEMATICS, APPLIED","SCIE","616","0.6","Q4","0.49"," 256/331 ","0.7","Q3","0.6","0.1"," 226/331 ","Q3","31.87","0.001","0.253","0.484","22.8","Q3",
"International Journal of Event and Festival Management","INT J EVENT FESTIV M","1758-2954","1758-2962","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","606","2.2","Q2","0.58"," 62/139 ","2.6","Q2","1.9","0.2"," 68/139 ","Q2","51.44","0","0.09","0.408","55.8","Q3",
"GEOSCIENCE CANADA","GEOSCI CAN","0315-0941","1911-4850","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","603","1.8","Q3","0.37"," 147/253 ","1.4","Q3","1.6","<0.1"," 184/253 ","Q3","27.47","0","0.024","0.361","42.1","Q3",
"ACM Transactions on Accessible Computing","ACM T ACCESS COMPUT","1936-7228","1936-7236","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","599","2.5","Q3","0.52"," 87/169 ","3","Q2","2.5","0.6"," 101/169 ","Q3","40.53","0","0.067","0.329","48.8","Q4",
"Advances in Mathematics of Communications","ADV MATH COMMUN","1930-5346","1930-5338","COMPUTER SCIENCE, THEORY & METHODS","SCIE","594","0.7","Q3","0.3"," 104/143 ","0.8","Q3","0.6","0.2"," 102/143 ","Q3","29.02","0.001","0.327","0.461","27.6","Q3",
"Advances in Mathematics of Communications","ADV MATH COMMUN","1930-5346","1930-5338","MATHEMATICS, APPLIED","SCIE","594","0.7","Q3","0.3"," 236/331 ","0.8","Q3","0.6","0.2"," 278/331 ","Q3","16.16","0.001","0.327","0.461","28.9","Q3",
"Biosafety and Health","BIOSAF HEALTH","2096-6962","2590-0536","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","583","3.5","Q1","1.32"," 84/403 ","N/A","N/A","3.3","0.9"," 45/403 ","Q1","88.96","0.001","0.216","N/A","79.3","N/A",
"Turkish Journal of Anaesthesiology and Reanimation","TURK J ANAESTHESIOL","N/A","2667-6370","ANESTHESIOLOGY","ESCI","581","0.6","Q3","0.23"," 48/64 ","0.9","Q3","0.6","0.1"," 50/64 ","Q4","22.66","0.001","0.136","0.192","25.8","Q4",
"Promet-Traffic & Transportation","PROMET-ZAGREB","0353-5320","1848-4069","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","580","0.8","Q4","0.16"," 60/72 ","0.8","Q4","0.7","0.3"," 59/72 ","Q4","18.75","0","0.098","0.16","17.4","Q4",
"Mining of Mineral Deposits","MIN MINER DEPOSITS","2415-3435","2415-3443","MINING & MINERAL PROCESSING","ESCI","572","2.8","Q2","0.76"," 8/31 ","1.6","Q3","2.5","0.5"," 9/31 ","Q2","72.58","0.001","0.134","0.241","75.8","Q3",
"Data Science and Engineering","DATA SCI ENG","2364-1185","2364-1541","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","564","5.1","Q1","1.04"," 43/249 ","3.6","Q2","4.8","0.5"," 72/251 ","Q1","71.51","0.001","0.237","1.001","82.9","Q1",
"Data Science and Engineering","DATA SCI ENG","2364-1185","2364-1541","COMPUTER SCIENCE, THEORY & METHODS","ESCI","564","5.1","Q1","1.04"," 19/143 ","3.6","Q1","4.8","0.5"," 24/143 ","Q1","83.57","0.001","0.237","1.001","87.1","Q1",
"Sociologica-International Journal for Sociological Debate","SOCIOLOGICA","N/A","1971-8853","SOCIOLOGY","ESCI","564","1","Q3","0.78"," 135/217 ","1.4","Q3","1","1.1"," 103/217 ","Q2","52.76","0.001","0.221","0.662","38.0","Q3",
"Japanese Journal of Mathematics","JPN J MATH","0289-2316","1861-3624","MATHEMATICS","SCIE","563","1.8","Q1","1.67"," 39/489 ","1.8","Q1","1.8","1.3"," 27/489 ","Q1","94.58","0","0.107","2.1","92.1","Q1",
"CONTRIBUTIONS TO ZOOLOGY","CONTRIB ZOOL","1383-4517","1875-9866","ZOOLOGY","SCIE","557","2.1","Q1","1.3"," 23/180 ","2.3","Q1","2.1","0.8"," 13/180 ","Q1","93.06","0","0.084","0.637","87.5","Q1",
"Journal of General and Family Medicine","J GEN FAM MED","2189-7948","2189-7948","MEDICINE, GENERAL & INTERNAL","ESCI","556","1.8","Q2","0.3"," 109/325 ","1.8","Q2","1.7","0.3"," 167/329 ","Q3","49.39","0.001","0.19","0.467","66.6","Q2",
"Sports Engineering","SPORTS ENG","1369-7072","1460-2687","SPORT SCIENCES","ESCI","554","1.5","Q3","0.64"," 76/127 ","1.3","Q3","1.1","0.3"," 71/127 ","Q3","44.49","0","0.07","0.281","40.6","Q3",
"Advances in Orthopedics","ADV ORTHOP","2090-3464","2090-3472","ORTHOPEDICS","ESCI","551","1.2","Q3","0.56"," 94/136 ","1.4","Q3","1.2","0.4"," 92/136 ","Q3","32.72","0.001","0.118","0.401","31.3","Q3",
"Innere Medizin","INNERE MED","2731-7080","2731-7099","MEDICINE, GENERAL & INTERNAL","SCIE","549","0.6","Q3","0.21"," 219/325 ","0.5","Q3","0.6","0.1"," 200/329 ","Q3","39.36","0","0.105","0.105","32.8","Q3",
"JOURNAL OF MICROWAVE POWER AND ELECTROMAGNETIC ENERGY","J MICROWAVE POWER EE","0832-7823","0832-7823","ENGINEERING, CHEMICAL","SCIE","542","0.9","Q4","0.22"," 139/170 ","1.6","Q3","0.8","0.4"," 124/171 ","Q3","27.78","0","0.043","0.289","18.5","Q3",
"JOURNAL OF MICROWAVE POWER AND ELECTROMAGNETIC ENERGY","J MICROWAVE POWER EE","0832-7823","0832-7823","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","542","0.9","Q4","0.22"," 294/352 ","1.6","Q3","0.8","0.4"," 296/354 ","Q3","16.53","0","0.043","0.289","16.6","Q3",
"JOURNAL OF MICROWAVE POWER AND ELECTROMAGNETIC ENERGY","J MICROWAVE POWER EE","0832-7823","0832-7823","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","542","0.9","Q4","0.22"," 382/438 ","1.6","Q4","0.8","0.4"," 366/438 ","Q3","16.55","0","0.043","0.289","12.9","Q3",
"International Journal of Corrosion","INT J CORROS","1687-9325","1687-9333","ELECTROCHEMISTRY","ESCI","541","1.5","Q4","0.36"," 36/45 ","1.9","Q4","1.5","<0.1"," 30/45 ","Q3","34.44","0","0.044","0.27","21.1","Q4",
"Gender Technology & Development","GEND TECHNOL DEV","0971-8524","0973-0656","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","540","1.2","Q2","0.78"," 108/263 ","2.2","Q2","1.2","0.1"," 96/263 ","Q2","63.69","0","0.103","0.604","59.1","Q2",
"Magazine of Civil Engineering","MAG CIV ENG","2712-8172","2071-0305","ENGINEERING, CIVIL","ESCI","534","0.8","Q4","0.18"," 152/181 ","0.8","Q4","0.6","0.2"," 151/181 ","Q4","16.85","0","0.097","0.097","16.3","Q4",
"BOLLETTINO DELLA UNIONE MATEMATICA ITALIANA","BOLL UNIONE MAT ITAL","1972-6724","2198-2759","MATHEMATICS","ESCI","525","0.7","Q2","0.62"," 217/489 ","0.6","Q3","0.7","0.2"," 228/489 ","Q2","53.48","0.001","0.125","0.325","55.7","Q3",
"Contraception and Reproductive Medicine","CONTRACEP REPROD MED","N/A","2055-7426","OBSTETRICS & GYNECOLOGY","ESCI","524","2.2","Q2","0.85"," 54/136 ","3.4","Q1","1.9","0.5"," 47/136 ","Q2","65.81","0.001","0.201","0.932","60.7","Q2",
"Russian Mathematics","RUSS MATH","1066-369X","1934-810X","MATHEMATICS","ESCI","523","0.5","Q3","0.35"," 325/489 ","0.4","Q4","0.3","0.1"," 412/489 ","Q4","15.85","0.001","0.15","0.157","33.6","Q4",
"ZEITSCHRIFT FUR ANALYSIS UND IHRE ANWENDUNGEN","Z ANAL ANWEND","0232-2064","1661-4534","MATHEMATICS","SCIE","520","0.7","Q2","0.67"," 217/489 ","0.7","Q2","0.7","0.2"," 198/489 ","Q2","59.61","0","0.098","0.457","55.7","Q2",
"ZEITSCHRIFT FUR ANALYSIS UND IHRE ANWENDUNGEN","Z ANAL ANWEND","0232-2064","1661-4534","MATHEMATICS, APPLIED","SCIE","520","0.7","Q3","0.67"," 236/331 ","0.7","Q3","0.7","0.2"," 156/331 ","Q2","53.02","0","0.098","0.457","28.9","Q3",
"AI COMMUNICATIONS","AI COMMUN","0921-7126","1875-8452","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","519","1.4","Q4","0.23"," 156/197 ","1","Q4","1.3","0.1"," 167/198 ","Q4","15.91","0","0.05","0.258","21.1","Q4",
"Geoscientific Instrumentation Methods and Data Systems","GEOSCI INSTRUM METH","2193-0856","2193-0864","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","513","1.8","Q3","0.44"," 147/253 ","1.8","Q3","1.7","0.2"," 165/253 ","Q3","34.98","0.001","0.132","0.511","42.1","Q3",
"Geoscientific Instrumentation Methods and Data Systems","GEOSCI INSTRUM METH","2193-0856","2193-0864","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","513","1.8","Q3","0.44"," 81/110 ","1.8","Q4","1.7","0.2"," 84/110 ","Q3","24.09","0.001","0.132","0.511","26.8","Q4",
"Taiwan Journal of Ophthalmology","TAIWAN J OPHTHALMOL","2211-5056","2211-5072","OPHTHALMOLOGY","ESCI","508","1","Q4","0.36"," 73/95 ","1.2","Q3","0.9","0.2"," 76/95 ","Q4","20.53","0.001","0.155","0.305","23.7","Q4",
"Ardeola-International Journal of Ornithology","ARDEOLA","0570-7358","2341-0825","ORNITHOLOGY","SCIE","505","1.4","Q2","1.15"," 8/29 ","1","Q3","1.3","0.5"," 6/29 ","Q1","81.03","0","0.046","0.267","74.1","Q3",
"Advances in Calculus of Variations","ADV CALC VAR","1864-8258","1864-8266","MATHEMATICS","SCIE","499","1.3","Q1","1.31"," 67/489 ","1.5","Q1","1.3","0.4"," 48/489 ","Q1","90.29","0.002","0.389","1.129","86.4","Q1",
"Advances in Calculus of Variations","ADV CALC VAR","1864-8258","1864-8266","MATHEMATICS, APPLIED","SCIE","499","1.3","Q2","1.31"," 124/331 ","1.5","Q2","1.3","0.4"," 49/331 ","Q1","85.35","0.002","0.389","1.129","62.7","Q1",
"Politica y Sociedad","POLITICA SOC","1130-8001","1988-3129","POLITICAL SCIENCE","ESCI","497","0.6","Q3","0.16"," 232/317 ","0.8","Q3","0.6","0.1"," 257/317 ","Q4","19.09","0.001","0.138","0.397","27.0","Q3",
"Railway Engineering Science","RAILWAY ENG SCI","2662-4745","2662-4753","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","488","4.4","Q2","1.08"," 20/72 ","5.6","Q1","4.1","0.4"," 18/72 ","Q1","75.69","0.001","0.204","1.327","72.9","Q1",
"Review of Austrian Economics","REV AUSTRIAN ECON","0889-3047","1573-7128","EDUCATION & EDUCATIONAL RESEARCH","ESCI","474","0.4","Q4","0.35"," 606/756 ","0.7","Q3","0.4","0.4"," 547/756 ","Q3","27.71","0","0.104","0.308","19.9","Q3",
"TRANSACTIONS OF THE ROYAL SOCIETY OF SOUTH AUSTRALIA","T ROY SOC SOUTH AUST","0372-1426","2204-0293","MULTIDISCIPLINARY SCIENCES","SCIE","472","0.8","Q3","0.4"," 85/134 ","0.7","Q3","0.7","0.3"," 63/135 ","Q2","53.70","0","0.031","0.261","36.9","Q3",
"Homology Homotopy and Applications","HOMOL HOMOTOPY APPL","1532-0073","1532-0081","MATHEMATICS","SCIE","468","0.8","Q2","0.48"," 178/489 ","0.6","Q3","0.8","0.1"," 321/489 ","Q3","34.46","0.001","0.26","0.717","63.7","Q2",
"Homology Homotopy and Applications","HOMOL HOMOTOPY APPL","1532-0073","1532-0081","MATHEMATICS, APPLIED","SCIE","468","0.8","Q3","0.48"," 218/331 ","0.6","Q4","0.8","0.1"," 228/331 ","Q3","31.27","0.001","0.26","0.717","34.3","Q2",
"Communications in Number Theory and Physics","COMMUN NUMBER THEORY","1931-4523","1931-4531","MATHEMATICS","SCIE","467","1.2","Q1","0.85"," 80/489 ","1.5","Q1","1.1","0.4"," 121/489 ","Q1","75.36","0.001","0.214","1.286","83.7","Q1",
"Communications in Number Theory and Physics","COMMUN NUMBER THEORY","1931-4523","1931-4531","MATHEMATICS, APPLIED","SCIE","467","1.2","Q2","0.85"," 140/331 ","1.5","Q2","1.1","0.4"," 111/331 ","Q1","66.62","0.001","0.214","1.286","57.9","Q1",
"Communications in Number Theory and Physics","COMMUN NUMBER THEORY","1931-4523","1931-4531","PHYSICS, MATHEMATICAL","SCIE","467","1.2","Q3","0.85"," 37/60 ","1.5","Q2","1.1","0.4"," 15/60 ","Q1","75.83","0.001","0.214","1.286","39.2","Q1",
"JOURNAL OF FUNCTIONAL PROGRAMMING","J FUNCT PROGRAM","0956-7968","1469-7653","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","466","1.1","Q4","0.34"," 101/131 ","1.5","Q3","1.1","<0.1"," 103/131 ","Q4","21.76","0.001","0.146","0.865","23.3","Q2",
"Analysis Mathematica","ANAL MATH","0133-3852","1588-273X","MATHEMATICS","SCIE","460","0.6","Q3","0.5"," 263/489 ","0.6","Q3","0.5","0.2"," 306/489 ","Q3","37.53","0.001","0.17","0.386","46.3","Q3",
"CytoJournal","CYTOJOURNAL","0974-5963","1742-6413","PATHOLOGY","SCIE","459","2.5","Q2","0.62"," 37/88 ","2.1","Q3","2.2","0.1"," 53/88 ","Q3","40.34","0","0.095","0.448","58.5","Q3",
"Engineering Letters","ENG LET","1816-093X","1816-0948","ENGINEERING, MULTIDISCIPLINARY","ESCI","453","0.4","Q4","0.13"," 148/179 ","0.4","Q4","0.4","0.1"," 148/180 ","Q4","18.06","0","0.082","0.066","17.6","Q4",
"REVIEWS IN INORGANIC CHEMISTRY","REV INORG CHEM","0193-4929","2191-0227","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","451","4.1","Q1","0.31"," 9/44 ","3.3","Q1","4","1.2"," 37/44 ","Q4","17.05","0","0.061","0.423","80.7","Q2",
"Journal of Healthcare Informatics Research","J HEALTHC INFORM RES","2509-4971","2509-498X","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","447","5.4","Q1","1.53"," 37/249 ","4.6","Q1","5.3","0.4"," 28/251 ","Q1","89.04","0.001","0.181","1.1","85.3","Q1",
"Journal of Healthcare Informatics Research","J HEALTHC INFORM RES","2509-4971","2509-498X","HEALTH CARE SCIENCES & SERVICES","ESCI","447","5.4","Q1","1.53"," 11/174 ","4.6","Q1","5.3","0.4"," 15/175 ","Q1","91.71","0.001","0.181","1.1","94.0","Q2",
"Journal of Healthcare Informatics Research","J HEALTHC INFORM RES","2509-4971","2509-498X","MEDICAL INFORMATICS","ESCI","447","5.4","Q1","1.53"," 6/44 ","4.6","Q2","5.3","0.4"," 5/44 ","Q1","89.77","0.001","0.181","1.1","87.5","Q2",
"Publications de l Institut Mathematique-Beograd","PUBL I MATH-BEOGRAD","0350-1302","0350-1302","MATHEMATICS","ESCI","442","0.3","Q4","0.2"," 431/489 ","0.4","Q4","0.3","0.1"," 466/489 ","Q4","4.81","0","0.048","0.175","12.0","Q4",
"Publications de l Institut Mathematique-Beograd","PUBL I MATH-BEOGRAD","0350-1302","0350-1302","MATHEMATICS, APPLIED","ESCI","442","0.3","Q4","0.2"," 309/331 ","0.4","Q4","0.3","0.1"," 310/331 ","Q4","6.50","0","0.048","0.175","6.8","Q4",
"Heart Views","HEART VIEWS","1995-705X","0976-5123","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","438","0.4","Q4","0.11"," 202/220 ","N/A","N/A","0.4","0.1"," 202/220 ","Q4","8.41","0","0.072","N/A","8.4","N/A",
"Home Health Care Management and Practice","HOME HLTH CARE MAN P","1084-8223","1552-6739","NURSING","ESCI","432","0.8","Q4","0.44"," 149/191 ","0.9","Q4","0.6","0.1"," 142/191 ","Q3","25.92","0","0.069","0.206","22.3","Q4",
"Special Topics & Reviews in Porous Media-An International Journal","SPEC TOP REV POROUS","2151-4798","2151-562X","ENGINEERING, MECHANICAL","ESCI","423","1.4","Q3","0.32"," 123/180 ","2.1","Q2","1.3","0.6"," 134/180 ","Q3","25.83","0","0.054","0.194","31.9","Q4",
"Dusunen Adam-Journal of Psychiatry and Neurological Sciences","DUSUNEN ADAM","1018-8681","1309-5749","PSYCHIATRY","ESCI","423","0.7","Q4","0.17"," 238/276 ","1","Q4","0.7","<0.1"," 244/276 ","Q4","11.78","0","0.091","0.243","13.9","Q4",
"Nauplius","NAUPLIUS","0104-6497","2358-2936","MARINE & FRESHWATER BIOLOGY","SCIE","421","0.8","Q4","0.35"," 91/119 ","0.8","Q4","0.7","0.4"," 89/119 ","Q3","25.63","0","0.079","0.227","23.9","Q4",
"Nauplius","NAUPLIUS","0104-6497","2358-2936","ZOOLOGY","SCIE","421","0.8","Q3","0.35"," 120/180 ","0.8","Q4","0.7","0.4"," 145/180 ","Q3","19.72","0","0.079","0.227","33.6","Q3",
"Journal of Creativity in Mental Health","J CREAT MENT HEALTH","1540-1383","1540-1391","PSYCHOLOGY, CLINICAL","ESCI","408","0.8","Q4","0.16"," 145/180 ","0.8","Q4","0.7","0.1"," 168/180 ","Q4","6.94","0","0.096","0.23","19.7","Q4",
"Sustainable Futures","SUSTAIN FUTURES","2666-1888","2666-1888","ENVIRONMENTAL SCIENCES","ESCI","407","3.3","Q2","0.69"," 159/358 ","4.4","Q2","3.1","0.7"," 160/359 ","Q2","55.57","0","0.102","0.655","55.7","Q2",
"Sustainable Futures","SUSTAIN FUTURES","2666-1888","2666-1888","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","407","3.3","Q2","0.69"," 32/106 ","4.4","Q1","3.1","0.7"," 37/106 ","Q2","65.57","0","0.102","0.655","70.3","Q2",
"Journal of EMDR Practice and Research","J EMDR PRACT RES","1933-3196","1933-320X","PSYCHOLOGY","ESCI","399","1","Q4","0.34"," 76/92 ","1.1","Q4","0.6","0.1"," 77/92 ","Q4","16.85","0","0.047","0.229","17.9","Q4",
"Journal of EMDR Practice and Research","J EMDR PRACT RES","1933-3196","1933-320X","PSYCHOLOGY, CLINICAL","ESCI","399","1","Q3","0.34"," 134/180 ","1.1","Q4","0.6","0.1"," 141/180 ","Q4","21.94","0","0.047","0.229","25.8","Q4",
"JOURNAL OF AGRICULTURAL METEOROLOGY","J AGRIC METEOROL","0021-8588","1881-0136","AGRICULTURE, MULTIDISCIPLINARY","SCIE","394","1.4","Q2","0.33"," 38/89 ","1.3","Q2","1.3","0.3"," 45/89 ","Q3","50.00","0","0.052","0.256","57.9","Q2",
"JOURNAL OF AGRICULTURAL METEOROLOGY","J AGRIC METEOROL","0021-8588","1881-0136","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","394","1.4","Q4","0.33"," 94/110 ","1.3","Q4","1.3","0.3"," 91/110 ","Q3","17.73","0","0.052","0.256","15.0","Q4",
"Internet Technology Letters","INTERNET TECHNOL LET","N/A","2476-1508","TELECOMMUNICATIONS","ESCI","394","0.9","Q4","0.31"," 101/119 ","1.2","Q4","0.9","<0.1"," 99/119 ","Q4","17.23","0.001","0.135","0.224","15.5","Q4",
"Smart Science","SMART SCI","N/A","2308-0477","MULTIDISCIPLINARY SCIENCES","ESCI","389","2.4","Q2","0.44"," 45/134 ","2.6","Q2","2.3","0.3"," 62/135 ","Q2","54.44","0","0.091","0.41","66.8","Q2",
"3L-Language Linguistics Literature-The Southeast Asian Journal of English Language Studies","3L-LANG LINGUIST LIT","0128-5157","2550-2247","LANGUAGE & LINGUISTICS","ESCI","387","0.6","N/A","0.74"," N/A ","0.7","N/A","0.4","0.2"," 125/393 ","Q2","68.32","0","0.082","0.165","N/A","Q3",
"Data Intelligence","DATA INTELLIGENCE","N/A","2641-435X","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","384","1.3","Q3","0.57"," 182/249 ","2.2","Q3","1.2","1.1"," 143/251 ","Q3","43.23","0.001","0.158","0.588","27.1","Q2",
