"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"MINERALOGY AND PETROLOGY","MINER PETROL","0930-0708","1438-1168","MINERALOGY","SCIE","2,661","1.4"," 16/30 ","1.6","Q2","1.4","0.5","0.43"," 16/30 ","Q3","Q3","48.3","48.33","0.001","0.268","0.543","Q2",
"OSAKA JOURNAL OF MATHEMATICS","OSAKA J MATH","0030-6126","N/A","MATHEMATICS","SCIE","1,070","0.5"," 325/489 ","0.5","Q3","0.5","0.1","0.43"," 350/489 ","Q3","Q3","33.6","28.53","0.001","0.186","0.46","Q2",
"Functional Composites and Structures","FUNCT COMPOS STRUCT","N/A","2631-6331","MATERIALS SCIENCE, COMPOSITES","ESCI","471","3.1"," 16/35 ","3.2","Q2","2.9","0.7","0.42"," 19/35 ","Q3","Q2","55.7","47.14","0.001","0.148","0.582","Q2",
"Functional Composites and Structures","FUNCT COMPOS STRUCT","N/A","2631-6331","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","471","3.1"," 208/438 ","3.2","Q2","2.9","0.7","0.42"," 281/438 ","Q3","Q2","52.6","35.96","0.001","0.148","0.582","Q2",
"Polish Journal of Microbiology","POL J MICROBIOL","1733-1331","2544-4646","MICROBIOLOGY","SCIE","1,335","2"," 125/161 ","2.6","Q3","2","0.1","0.42"," 132/161 ","Q4","Q4","22.7","18.32","0.001","0.219","0.446","Q4",
"Tourism","TOURISM","1332-7461","1849-1545","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","705","2"," 68/139 ","2","Q3","1.5","0.3","0.42"," 86/139 ","Q3","Q2","51.4","38.49","0","0.081","0.259","Q3",
"CIVIL ENGINEERING AND ENVIRONMENTAL SYSTEMS","CIV ENG ENVIRON SYST","1028-6608","1029-0249","ENGINEERING, CIVIL","SCIE","464","1.7"," 102/181 ","2","Q3","1.6","0.8","0.42"," 106/181 ","Q3","Q3","43.9","41.71","0","0.036","0.323","Q3",
"Journal of Causal Inference","J CAUSAL INFERENCE","2193-3677","2193-3685","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","624","1.7"," 63/135 ","2.5","Q2","1.5","0.3","0.42"," 95/135 ","Q3","Q2","53.7","30.00","0.001","0.242","1.738","Q1",
"Journal of Causal Inference","J CAUSAL INFERENCE","2193-3677","2193-3685","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","624","1.7"," 25/67 ","2.5","Q2","1.5","0.3","0.42"," 46/67 ","Q3","Q2","63.4","32.09","0.001","0.242","1.738","Q1",
"Journal of Electrical Engineering & Technology","J ELECTR ENG TECHNOL","1975-0102","2093-7423","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,027","1.6"," 239/352 ","1.4","Q3","1.4","0.3","0.42"," 231/354 ","Q3","Q3","32.2","34.89","0.003","0.635","0.224","Q4",
"ZEITSCHRIFT FUR GEOMORPHOLOGIE","Z GEOMORPHOL","0372-8854","1864-1687","GEOGRAPHY, PHYSICAL","SCIE","1,013","1.4"," 44/65 ","1.1","Q4","1.4","<0.1","0.42"," 43/65 ","Q3","Q3","33.1","34.62","0","0.035","0.276","Q4",
"ZEITSCHRIFT FUR GEOMORPHOLOGIE","Z GEOMORPHOL","0372-8854","1864-1687","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,013","1.4"," 175/253 ","1.1","Q4","1.4","<0.1","0.42"," 171/253 ","Q3","Q3","31.0","32.61","0","0.035","0.276","Q4",
"Jornal Brasileiro de Nefrologia","J BRAS NEFROL","0101-2800","2175-8239","UROLOGY & NEPHROLOGY","ESCI","828","1.3"," 88/126 ","N/A","N/A","1.1","0.4","0.42"," 85/126 ","Q3","Q3","30.6","32.94","0.001","0.193","N/A","N/A",
"ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE","ANN MATH ARTIF INTEL","1012-2443","1573-7470","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","995","1.2"," 161/197 ","1.1","Q4","1.1","0.3","0.42"," 134/198 ","Q3","Q4","18.5","32.58","0.001","0.155","0.365","Q3",
"ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE","ANN MATH ARTIF INTEL","1012-2443","1573-7470","MATHEMATICS, APPLIED","SCIE","995","1.2"," 140/331 ","1.1","Q2","1.1","0.3","0.42"," 242/331 ","Q3","Q2","57.9","27.04","0.001","0.155","0.365","Q3",
"Discrete Optimization","DISCRETE OPTIM","1572-5286","1873-636X","MATHEMATICS, APPLIED","SCIE","657","0.9"," 200/331 ","1","Q3","0.9","0.2","0.42"," 242/331 ","Q3","Q3","39.7","27.04","0.001","0.142","0.559","Q2",
"Discrete Optimization","DISCRETE OPTIM","1572-5286","1873-636X","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","657","0.9"," 94/106 ","1","Q4","0.9","0.2","0.42"," 70/106 ","Q3","Q4","11.8","34.43","0.001","0.142","0.559","Q3",
"Revista de Estudios Andaluces","REV ESTUD ANDAL","0212-8594","2340-2776","AREA STUDIES","ESCI","78","0.4"," 115/176 ","0.4","Q3","0.4","0.4","0.42"," 120/176 ","Q3","Q3","34.9","32.10","0","0.017","0.096","Q4",
"Ius Humani-Revista de Derecho","IUS HUM","1390-440X","1390-7794","LAW","ESCI","24","0.3"," 267/421 ","0.2","Q4","0.3","<0.1","0.42"," 254/421 ","Q3","Q3","36.7","39.79","0","0.006","0.041","Q4",
"Journal of the American Nutrition Association","J AM NUTR ASSOC","2769-7061","2769-707X","NUTRITION & DIETETICS","SCIE","371","6.8"," 8/114 ","8.7","Q1","6.7","1.1","0.41"," 82/114 ","Q3","Q1","93.4","28.51","0","0.103","1.719","Q1",
"Environmental Processes-An International Journal","ENVIRON PROCESS","2198-7491","2198-7505","ENGINEERING, ENVIRONMENTAL","ESCI","1,839","3.7"," 41/81 ","3.4","Q3","3.5","1.4","0.41"," 53/81 ","Q3","Q3","50.0","35.19","0.001","0.312","0.546","Q3",
"Production Engineering Archives","PROD ENG ARCH","2353-5156","2353-7779","ENGINEERING, INDUSTRIAL","ESCI","363","1.9"," 44/69 ","N/A","N/A","1.7","0.9","0.41"," 44/69 ","Q3","Q3","37.0","36.96","0","0.07","N/A","N/A",
"Production Engineering Archives","PROD ENG ARCH","2353-5156","2353-7779","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","363","1.9"," 301/438 ","N/A","N/A","1.7","0.9","0.41"," 283/438 ","Q3","Q3","31.4","35.50","0","0.07","N/A","N/A",
"BUILDING ACOUSTICS","BUILD ACOUST","1351-010X","2059-8025","ACOUSTICS","ESCI","449","1.4"," 22/40 ","1.9","Q2","1.2","0.4","0.41"," 27/40 ","Q3","Q3","46.3","33.75","0","0.077","0.394","Q3",
"Decisions in Economics and Finance","DECIS ECON FINANC","1593-8883","1129-6569","SOCIAL SCIENCES, MATHEMATICAL METHODS","ESCI","271","1.4"," 36/67 ","1.1","Q4","1.4","0.1","0.41"," 49/67 ","Q3","Q3","47.0","27.61","0.001","0.126","0.426","Q4",
"AJP Reports","AJP REP","2157-6998","2157-7005","PEDIATRICS","ESCI","472","0.8"," 142/186 ","1.1","Q3","0.8","0.1","0.41"," 135/186 ","Q3","Q4","23.9","27.69","0.001","0.165","0.358","Q3",
"TOPOLOGY AND ITS APPLICATIONS","TOPOL APPL","0166-8641","1879-3207","MATHEMATICS","SCIE","3,062","0.6"," 263/489 ","0.5","Q3","0.4","0.1","0.41"," 362/489 ","Q3","Q3","46.3","26.07","0.004","0.864","0.303","Q3",
"TOPOLOGY AND ITS APPLICATIONS","TOPOL APPL","0166-8641","1879-3207","MATHEMATICS, APPLIED","SCIE","3,062","0.6"," 256/331 ","0.5","Q4","0.4","0.1","0.41"," 247/331 ","Q3","Q4","22.8","25.53","0.004","0.864","0.303","Q4",
"JOURNAL OF ENERGY ENGINEERING","J ENERG ENG","0733-9402","1943-7897","ENERGY & FUELS","SCIE","1,270","2"," 129/170 ","1.8","Q4","1.5","0.6","0.4"," 122/173 ","Q3","Q4","24.4","29.77","0.001","0.159","0.249","Q4",
"JOURNAL OF ENERGY ENGINEERING","J ENERG ENG","0733-9402","1943-7897","ENGINEERING, CIVIL","SCIE","1,270","2"," 88/181 ","1.8","Q3","1.5","0.6","0.4"," 109/181 ","Q3","Q2","51.7","40.06","0.001","0.159","0.249","Q3",
"International Journal of Asia Pacific Studies","INT J ASIA PAC STUD","1823-6243","1823-6243","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","108","1.4"," 93/263 ","0.9","Q3","1.3","<0.1","0.4"," 142/263 ","Q3","Q2","64.8","46.20","0","0.034","0.279","Q3",
"Journal of Banking Regulation","J BANK REGUL","1745-6452","1750-2071","BUSINESS, FINANCE","ESCI","321","1.3"," 144/231 ","1.2","Q3","1.2","0.3","0.4"," 151/231 ","Q3","Q3","37.9","34.85","0","0.058","0.203","Q4",
"ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN","ROFO-FORTSCHR RONTG","1438-9029","1438-9010","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,792","1.3"," 138/204 ","2.1","Q3","1.2","0.1","0.4"," 143/204 ","Q3","Q3","32.6","30.15","0.001","0.292","0.463","Q3",
"Refuge","REFUGE","0229-5113","1920-7336","DEMOGRAPHY","ESCI","591","0.9"," 35/49 ","2.1","Q2","0.8","<0.1","0.4"," 37/49 ","Q4","Q3","29.6","25.51","0.001","0.133","0.887","Q2",
"Journal of Law and Social Deviance","J LAW SOC DEVIANCE","2165-5219","2164-4721","LAW","ESCI","18","0.4"," 233/421 ","0.3","Q3","<0.1","0.1","0.4"," 260/421 ","Q3","Q3","44.8","38.36","0","0","0","Q4",
"Theory and Applications of Categories","THEOR APPL CATEG","1201-561X","N/A","MATHEMATICS","SCIE","546","0.4"," 379/489 ","0.6","Q3","0.4","0.2","0.4"," 372/489 ","Q4","Q4","22.6","24.03","0.001","0.21","0.498","Q2",
"Theory and Applications of Categories","THEOR APPL CATEG","1201-561X","N/A","MATHEMATICS, APPLIED","SCIE","546","0.4"," 294/331 ","0.6","Q4","0.4","0.2","0.4"," 251/331 ","Q4","Q4","11.3","24.32","0.001","0.21","0.498","Q3",
"Nano Express","NANO EXPRESS","N/A","2632-959X","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","845","2.7"," 238/438 ","2.7","Q3","2.6","0.4","0.39"," 293/438 ","Q3","Q3","45.8","33.22","0.001","0.218","0.393","Q3",
"Nano Express","NANO EXPRESS","N/A","2632-959X","NANOSCIENCE & NANOTECHNOLOGY","ESCI","845","2.7"," 90/140 ","2.7","Q3","2.6","0.4","0.39"," 94/140 ","Q3","Q3","36.1","33.21","0.001","0.218","0.393","Q3",
"Nano Express","NANO EXPRESS","N/A","2632-959X","PHYSICS, APPLIED","ESCI","845","2.7"," 76/179 ","2.7","Q2","2.6","0.4","0.39"," 122/179 ","Q3","Q2","57.8","32.12","0.001","0.218","0.393","Q3",
"Journal of Coatings Technology and Research","J COAT TECHNOL RES","1547-0091","1935-3804","CHEMISTRY, APPLIED","SCIE","3,343","2.3"," 35/74 ","2.4","Q3","2.1","0.6","0.39"," 46/74 ","Q3","Q2","53.4","38.51","0.002","0.452","0.336","Q3",
"Journal of Coatings Technology and Research","J COAT TECHNOL RES","1547-0091","1935-3804","MATERIALS SCIENCE, COATINGS & FILMS","SCIE","3,343","2.3"," 15/23 ","2.4","Q3","2.1","0.6","0.39"," 15/23 ","Q3","Q3","37.0","36.96","0.002","0.452","0.336","Q3",
"International Journal of Surgery Protocols","INT J SURG PROTOC","2468-3574","2468-3574","SURGERY","ESCI","97","1.1"," 195/290 ","0.8","Q4","1.1","0.7","0.39"," 210/290 ","Q3","Q3","32.9","27.76","0","0.049","0.261","Q4",
"Netnomics","NETNOMICS","1385-9587","1573-7071","ECONOMICS","ESCI","154","0.8"," 428/597 ","2","Q2","0.8","N/A","0.39"," 357/600 ","Q3","Q3","28.4","40.58","0","0.018","0.338","Q3",
"Journal of the Canadian Academy of Child and Adolescent Psychiatry","J CAN ACAD CHILD ADO","1719-8429","1719-8429","PSYCHIATRY","ESCI","937","2.9"," 98/276 ","2.1","Q3","2.9","3.3","0.38"," 210/276 ","Q4","Q2","64.7","24.09","0.001","0.116","0.666","Q3",
"International Journal of Building Pathology and Adaptation","INT J BUILD PATHOL","2398-4708","2398-4708","CONSTRUCTION & BUILDING TECHNOLOGY","ESCI","765","2.1"," 42/91 ","2.1","Q2","1.7","0.6","0.38"," 48/91 ","Q3","Q2","54.4","47.80","0.001","0.156","0.27","Q3",
"ADVANCES IN POLYMER TECHNOLOGY","ADV POLYM TECH","0730-6679","1098-2329","ENGINEERING, CHEMICAL","SCIE","2,896","2"," 100/170 ","2.5","Q3","2","0.6","0.38"," 97/171 ","Q3","Q3","41.5","43.57","0.002","0.453","0.345","Q3",
"ADVANCES IN POLYMER TECHNOLOGY","ADV POLYM TECH","0730-6679","1098-2329","POLYMER SCIENCE","SCIE","2,896","2"," 62/94 ","2.5","Q3","2","0.6","0.38"," 62/94 ","Q3","Q3","34.6","34.57","0.002","0.453","0.345","Q3",
"JOURNAL OF ENVIRONMENTAL RADIOACTIVITY","J ENVIRON RADIOACTIV","0265-931X","1879-1700","ENVIRONMENTAL SCIENCES","SCIE","8,130","1.9"," 259/358 ","2","Q4","1.7","0.4","0.38"," 275/359 ","Q4","Q3","27.8","23.54","0.004","0.914","0.425","Q3",
"Advanced Steel Construction","ADV STEEL CONSTR","1816-112X","N/A","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","558","1.7"," 51/91 ","1.4","Q3","1.3","0.3","0.38"," 48/91 ","Q3","Q3","44.5","47.80","0","0.079","0.217","Q4",
"Advanced Steel Construction","ADV STEEL CONSTR","1816-112X","N/A","ENGINEERING, CIVIL","SCIE","558","1.7"," 102/181 ","1.4","Q3","1.3","0.3","0.38"," 115/181 ","Q3","Q3","43.9","36.74","0","0.079","0.217","Q3",
"Advanced Steel Construction","ADV STEEL CONSTR","1816-112X","N/A","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","558","1.7"," 21/38 ","1.4","Q3","1.3","0.3","0.38"," 23/38 ","Q3","Q3","46.1","40.79","0","0.079","0.217","Q3",
"TROPICAL ECOLOGY","TROP ECOL","0564-3295","2661-8982","ECOLOGY","SCIE","1,253","1.1"," 151/195 ","1.5","Q3","1.1","0.4","0.38"," 141/195 ","Q3","Q4","22.8","27.95","0.001","0.145","0.255","Q4",
"JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES","J HIST MED ALL SCI","0022-5045","1468-4373","HEALTH CARE SCIENCES & SERVICES","SCIE","732","0.9"," 151/174 ","1.1","Q4","0.8","0.2","0.38"," 151/175 ","Q3","Q4","13.5","14.00","0","0.096","0.608","Q3",
"JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES","J HIST MED ALL SCI","0022-5045","1468-4373","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","732","0.9"," 32/104 ","1.1","Q2","0.8","0.2","0.38"," 60/104 ","Q3","Q2","69.7","42.79","0","0.096","0.608","Q2",
"Freshwater Crayfish","FRESHW CRAYFISH","2076-4324","2076-4332","MARINE & FRESHWATER BIOLOGY","ESCI","258","0.8"," 91/119 ","1.1","Q3","0.6","<0.1","0.38"," 84/119 ","Q3","Q4","23.9","29.83","0","0.015","0.235","Q3",
"COLORATION TECHNOLOGY","COLOR TECHNOL","1472-3581","1478-4408","CHEMISTRY, APPLIED","SCIE","1,628","2"," 41/74 ","2","Q3","1.7","0.3","0.37"," 47/74 ","Q3","Q3","45.3","37.16","0.001","0.14","0.267","Q3",
"COLORATION TECHNOLOGY","COLOR TECHNOL","1472-3581","1478-4408","ENGINEERING, CHEMICAL","SCIE","1,628","2"," 100/170 ","2","Q3","1.7","0.3","0.37"," 98/171 ","Q3","Q3","41.5","42.98","0.001","0.14","0.267","Q3",
"COLORATION TECHNOLOGY","COLOR TECHNOL","1472-3581","1478-4408","MATERIALS SCIENCE, TEXTILES","SCIE","1,628","2"," 11/29 ","2","Q2","1.7","0.3","0.37"," 17/29 ","Q3","Q2","63.8","43.10","0.001","0.14","0.267","Q2",
"Hereditary Cancer in Clinical Practice","HERED CANCER CLIN PR","1731-2302","1897-4287","ONCOLOGY","SCIE","554","2"," 221/322 ","1.9","Q4","1.9","0.2","0.37"," 251/322 ","Q4","Q3","31.5","22.20","0.001","0.17","0.629","Q3",
"PHYSICS AND CHEMISTRY OF MINERALS","PHYS CHEM MINER","0342-1791","1432-2021","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","3,603","1.2"," 362/438 ","1.4","Q4","1.1","0.2","0.37"," 303/438 ","Q3","Q4","17.5","30.94","0.001","0.232","0.431","Q3",
"PHYSICS AND CHEMISTRY OF MINERALS","PHYS CHEM MINER","0342-1791","1432-2021","MINERALOGY","SCIE","3,603","1.2"," 17/30 ","1.4","Q3","1.1","0.2","0.37"," 18/30 ","Q3","Q3","45.0","41.67","0.001","0.232","0.431","Q3",
"Journal of Classical Sociology","J CLASS SOCIOL","1468-795X","1741-2897","SOCIOLOGY","ESCI","411","1"," 135/217 ","1.2","Q3","0.9","0.2","0.37"," 159/217 ","Q3","Q3","38.0","26.96","0.001","0.133","0.628","Q3",
"Iranian Journal of Mathematical Sciences and Informatics","IRAN J MATH SCI INFO","1735-4463","2008-9473","MATHEMATICS","ESCI","128","0.4"," 379/489 ","0.4","Q4","0.4","0.2","0.37"," 393/489 ","Q4","Q4","22.6","19.73","0","0.043","0.159","Q4",
"Siberian Electronic Mathematical Reports-Sibirskie Elektronnye Matematicheskie Izvestiya","SIB ELECTRON MATH RE","1813-3304","1813-3304","MATHEMATICS","ESCI","422","0.4"," 379/489 ","0.4","Q4","0.4","0.1","0.37"," 393/489 ","Q4","Q4","22.6","19.73","0.001","0.25","0.21","Q4",
"Journal of Infusion Nursing","J INFUS NURS","1533-1458","1539-0667","NURSING","ESCI","736","2.9"," 18/191 ","1.9","Q2","2.6","0.1","0.36"," 157/191 ","Q4","Q1","90.8","18.06","0.001","0.152","0.514","Q2",
"BIOCHEMISTRY-MOSCOW","BIOCHEMISTRY-MOSCOW+","0006-2979","1608-3040","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","5,102","2.3"," 229/313 ","2.4","Q4","2.1","0.4","0.36"," 269/313 ","Q4","Q3","27.0","14.22","0.003","0.7","0.502","Q3",
"SOIL SCIENCE AND PLANT NUTRITION","SOIL SCI PLANT NUTR","0038-0768","1747-0765","ENVIRONMENTAL SCIENCES","SCIE","4,223","1.9"," 259/358 ","2.7","Q3","1.8","0.4","0.36"," 281/359 ","Q3","Q3","27.8","21.87","0.001","0.297","0.476","Q3",
"SOIL SCIENCE AND PLANT NUTRITION","SOIL SCI PLANT NUTR","0038-0768","1747-0765","PLANT SCIENCES","SCIE","4,223","1.9"," 121/265 ","2.7","Q2","1.8","0.4","0.36"," 173/265 ","Q3","Q2","54.5","34.91","0.001","0.297","0.476","Q2",
"SOIL SCIENCE AND PLANT NUTRITION","SOIL SCI PLANT NUTR","0038-0768","1747-0765","SOIL SCIENCE","SCIE","4,223","1.9"," 34/49 ","2.7","Q3","1.8","0.4","0.36"," 39/49 ","Q3","Q3","31.6","21.43","0.001","0.297","0.476","Q3",
"Critical Care Research and Practice","CRIT CARE RES PRACT","2090-1305","2090-1313","CRITICAL CARE MEDICINE","ESCI","834","1.8"," 33/54 ","2","Q3","1.8","0.2","0.36"," 36/55 ","Q3","Q3","39.8","35.45","0.001","0.197","0.564","Q3",
"Lubrication Science","LUBR SCI","0954-0075","1557-6833","ENGINEERING, CHEMICAL","SCIE","927","1.8"," 106/170 ","1.8","Q3","1.7","0.2","0.36"," 100/171 ","Q3","Q3","37.9","41.81","0","0.099","0.282","Q3",
"Lubrication Science","LUBR SCI","0954-0075","1557-6833","ENGINEERING, MECHANICAL","SCIE","927","1.8"," 99/180 ","1.8","Q3","1.7","0.2","0.36"," 122/180 ","Q3","Q3","45.3","32.50","0","0.099","0.282","Q3",
"Consulting Psychology Journal-Practice and Research","CONSULT PSYCH J","1065-9293","1939-0149","PSYCHOLOGY, APPLIED","ESCI","651","0.9"," 91/113 ","N/A","N/A","0.9","0.6","0.36"," 92/114 ","Q4","Q4","19.9","19.74","0","0.066","N/A","N/A",
"Journal of Portuguese Linguistics","J PORT LINGUIST","1645-4537","2397-5563","LANGUAGE & LINGUISTICS","ESCI","60","0.2"," N/A ","0.2","N/A","0.2","<0.1","0.36"," 222/393 ","Q3","N/A","N/A","43.64","0","0.017","0.245","Q3",
"Journal of Mid-life Health","J MID-LIFE HEALTH","0976-7800","0976-7819","OBSTETRICS & GYNECOLOGY","ESCI","607","1.2"," 98/136 ","N/A","N/A","1.2","<0.1","0.35"," 103/136 ","Q4","Q3","28.3","24.63","0.001","0.12","N/A","N/A",
"Erdkunde","ERDKUNDE","0014-0015","0014-0015","GEOGRAPHY","SSCI","579","0.8"," 107/171 ","1.2","Q3","0.6","<0.1","0.35"," 104/172 ","Q3","Q3","37.7","39.83","0","0.058","0.352","Q3",
"Erdkunde","ERDKUNDE","0014-0015","0014-0015","GEOGRAPHY, PHYSICAL","SCIE","579","0.8"," 54/65 ","1.2","Q4","0.6","<0.1","0.35"," 48/65 ","Q3","Q4","17.7","26.92","0","0.058","0.352","Q3",
"International Journal of Multicultural Education","INT J MULTICULT EDUC","1934-5267","1934-5267","EDUCATION & EDUCATIONAL RESEARCH","ESCI","308","0.7"," 520/756 ","1.4","Q3","0.5","0.2","0.35"," 547/756 ","Q3","Q3","31.3","27.71","0","0.105","0.542","Q2",
"Nursing Practice Today","NURS PRACT TOD-IRAN","2383-1154","2383-1162","NURSING","ESCI","181","0.7"," 161/191 ","N/A","N/A","0.7","0.2","0.35"," 161/191 ","Q4","Q4","16.0","15.97","0","0.048","N/A","N/A",
"ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE","ANN DERMATOL VENER","0151-9638","2214-5451","DERMATOLOGY","SCIE","1,200","3.1"," 27/94 ","1","Q4","2.8","1.1","0.34"," 75/94 ","Q4","Q2","71.8","20.74","0.001","0.188","0.254","Q4",
"Planning Practice and Research","PLAN PRACT RES","0269-7459","1360-0583","REGIONAL & URBAN PLANNING","ESCI","1,265","2"," 37/54 ","1.8","Q4","1.8","0.4","0.34"," 47/54 ","Q4","Q3","32.4","13.89","0.001","0.149","0.411","Q4",
"Academic Pathology","ACAD PATHOL","2374-2895","2374-2895","PATHOLOGY","ESCI","416","1.2"," 64/88 ","1.2","Q4","1","0.4","0.34"," 71/88 ","Q4","Q3","27.8","19.89","0.001","0.137","0.275","Q4",
"Current Rheumatology Reviews","CURR RHEUMATOL REV","1573-3971","1875-6360","RHEUMATOLOGY","ESCI","661","1.2"," 44/57 ","1.5","Q3","1.1","0.4","0.34"," 42/57 ","Q3","Q4","23.7","27.19","0.001","0.149","0.352","Q4",
"International Journal of Web and Grid Services","INT J WEB GRID SERV","1741-1106","1741-1114","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","471","1"," 197/249 ","4.3","Q1","0.9","0.1","0.34"," 185/251 ","Q3","Q4","21.1","26.49","0.001","0.139","0.79","Q2",
"International Journal of Web and Grid Services","INT J WEB GRID SERV","1741-1106","1741-1114","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","471","1"," 105/131 ","4.3","Q1","0.9","0.1","0.34"," 103/131 ","Q3","Q4","20.2","21.76","0.001","0.139","0.79","Q2",
"Qualitative Research in Organizations and Management","QUAL RES ORGAN MANAG","1746-5648","1746-5656","MANAGEMENT","ESCI","697","0.9"," 336/401 ","1.7","Q3","0.9","0.2","0.34"," 296/402 ","Q3","Q4","16.3","26.49","0.001","0.123","0.461","Q3",
"SARE-Southeast Asian Review of English","SARE-SE ASIAN REV EN","0127-046X","0127-046X","LITERATURE","ESCI","25","0.1"," N/A ","0.2","N/A","0.1","<0.1","0.34"," 134/199 ","Q3","N/A","N/A","32.91","0","0.009","0.066","Q4",
"Frontiers in Nanotechnology","FRONT NANOTECHNOL","N/A","2673-3013","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","968","4.1"," 163/438 ","4.3","Q2","4.1","0.5","0.33"," 326/438 ","Q3","Q2","62.9","25.68","0.001","0.268","0.684","Q2",
"Frontiers in Nanotechnology","FRONT NANOTECHNOL","N/A","2673-3013","NANOSCIENCE & NANOTECHNOLOGY","ESCI","968","4.1"," 67/140 ","4.3","Q2","4.1","0.5","0.33"," 105/140 ","Q3","Q2","52.5","25.36","0.001","0.268","0.684","Q2",
"FLORA","FLORA","0367-2530","1618-0585","ECOLOGY","SCIE","4,068","1.7"," 123/195 ","1.9","Q3","1.5","0.4","0.33"," 152/195 ","Q3","Q3","37.2","22.31","0.002","0.52","0.393","Q3",
"FLORA","FLORA","0367-2530","1618-0585","PLANT SCIENCES","SCIE","4,068","1.7"," 129/265 ","1.9","Q3","1.5","0.4","0.33"," 184/265 ","Q3","Q2","51.5","30.75","0.002","0.52","0.393","Q3",
"MEASUREMENT & CONTROL","MEAS CONTROL-UK","0020-2940","2051-8730","AUTOMATION & CONTROL SYSTEMS","SCIE","1,444","1.3"," 66/84 ","1.7","Q3","1.3","0.4","0.33"," 61/84 ","Q3","Q4","22.0","27.98","0.002","0.347","0.281","Q3",
"MEASUREMENT & CONTROL","MEAS CONTROL-UK","0020-2940","2051-8730","INSTRUMENTS & INSTRUMENTATION","SCIE","1,444","1.3"," 56/76 ","1.7","Q3","1.3","0.4","0.33"," 58/76 ","Q3","Q3","27.0","24.34","0.002","0.347","0.281","Q3",
"ORGANIC PREPARATIONS AND PROCEDURES INTERNATIONAL","ORG PREP PROCED INT","0030-4948","1945-5453","CHEMISTRY, ORGANIC","SCIE","1,228","1.2"," 44/58 ","1.5","Q3","1.1","0.3","0.33"," 41/58 ","Q3","Q4","25.0","30.17","0","0.103","0.206","Q3",
"Redia-Journal of Zoology","REDIA","0370-4327","0370-4327","ZOOLOGY","SCIE","578","0.8"," 120/180 ","0.8","Q4","0.7","0.1","0.33"," 150/180 ","Q4","Q3","33.6","16.94","0","0.037","0.165","Q4",
"Korean Journal of Mathematics","KOREAN J MATH","1976-8605","2288-1433","MATHEMATICS","ESCI","170","0.4"," 379/489 ","0.3","Q4","0.3","<0.1","0.33"," 417/489 ","Q4","Q4","22.6","14.83","0","0.053","0.091","Q4",
"JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE","J EXP THEOR ARTIF IN","0952-813X","1362-3079","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","1,279","1.7"," 143/197 ","1.8","Q3","1.6","0.6","0.32"," 154/198 ","Q4","Q3","27.7","22.47","0.001","0.22","0.335","Q3",
"Structural Monitoring and Maintenance, An International Journal","STRUCT MONIT MAINT","2288-6605","2288-6613","ENGINEERING, CIVIL","ESCI","260","1.5"," 115/181 ","1.3","Q3","1.2","<0.1","0.31"," 129/181 ","Q3","Q3","36.7","29.01","0","0.037","0.19","Q4",
