"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"PharmaNutrition","PHARMANUTRITION","2213-4344","2213-4344","PHARMACOLOGY & PHARMACY","ESCI","642","2.4","Q3","0.62"," 188/354 ","2.3","Q3","2.2","0.6"," 192/354 ","Q3","45.90","0","0.107","0.366","47.0","Q3",
"Cleaner Environmental Systems","CLEAN ENVIRON SYST","2666-7894","2666-7894","ENGINEERING, ENVIRONMENTAL","ESCI","639","6.1","Q2","0.92"," 21/81 ","6.1","Q2","6","0.8"," 21/81 ","Q2","74.69","0.001","0.182","1.023","74.7","Q2",
"Cleaner Environmental Systems","CLEAN ENVIRON SYST","2666-7894","2666-7894","ENVIRONMENTAL SCIENCES","ESCI","639","6.1","Q1","0.92"," 54/358 ","6.1","Q1","6","0.8"," 95/359 ","Q2","73.68","0.001","0.182","1.023","85.1","Q2",
"Cleaner Environmental Systems","CLEAN ENVIRON SYST","2666-7894","2666-7894","ENVIRONMENTAL STUDIES","ESCI","639","6.1","Q1","0.92"," 22/182 ","6.1","Q1","6","0.8"," 68/184 ","Q2","63.32","0.001","0.182","1.023","88.2","Q2",
"Cleaner Environmental Systems","CLEAN ENVIRON SYST","2666-7894","2666-7894","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","ESCI","639","6.1","Q2","0.92"," 30/91 ","6.1","Q2","6","0.8"," 34/91 ","Q2","63.19","0.001","0.182","1.023","67.6","Q2",
"FLUCTUATION AND NOISE LETTERS","FLUCT NOISE LETT","0219-4775","1793-6780","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","610","1.2","Q3","0.42"," 92/135 ","1.1","Q4","0.9","0.2"," 95/135 ","Q3","30.00","0","0.084","0.176","32.2","Q4",
"FLUCTUATION AND NOISE LETTERS","FLUCT NOISE LETT","0219-4775","1793-6780","PHYSICS, APPLIED","SCIE","610","1.2","Q4","0.42"," 146/179 ","1.1","Q4","0.9","0.2"," 117/179 ","Q3","34.92","0","0.084","0.176","18.7","Q4",
"Journal of Forest Economics","J FOREST ECON","1104-6899","1618-1530","ECONOMICS","SSCI","609","0.7","Q3","0.29"," 446/597 ","1.3","Q3","0.7","0.7"," 419/600 ","Q3","30.25","0","0.079","0.441","25.4","Q3",
"Journal of Forest Economics","J FOREST ECON","1104-6899","1618-1530","FORESTRY","SCIE","609","0.7","Q3","0.29"," 63/89 ","1.3","Q3","0.7","0.7"," 61/89 ","Q3","32.02","0","0.079","0.441","29.8","Q2",
"GENUS","GENUS","N/A","2035-5556","DEMOGRAPHY","ESCI","603","2.1","Q2","1.24"," 15/49 ","N/A","N/A","2","0.7"," 8/49 ","Q1","84.69","0.001","0.243","N/A","70.4","N/A",
"Journal of Breast Imaging","J BREAST IMAGING","2631-6110","2631-6129","ONCOLOGY","ESCI","603","2","Q3","0.42"," 221/322 ","1.8","Q4","1.4","1.4"," 232/322 ","Q3","28.11","0.001","0.21","0.43","31.5","Q4",
"Journal of Breast Imaging","J BREAST IMAGING","2631-6110","2631-6129","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","603","2","Q3","0.42"," 104/204 ","1.8","Q3","1.4","1.4"," 139/204 ","Q3","32.11","0.001","0.21","0.43","49.3","Q3",
"BULLETIN OF THE BELGIAN MATHEMATICAL SOCIETY-SIMON STEVIN","B BELG MATH SOC-SIM","1370-1444","2034-1970","MATHEMATICS","SCIE","601","0.4","Q4","0.47"," 379/489 ","0.5","Q3","0.4","<0.1"," 328/489 ","Q3","33.03","0.001","0.134","0.329","22.6","Q3",
"ACTA ZOOLOGICA BULGARICA","ACTA ZOOL BULGAR","0324-0770","N/A","ZOOLOGY","SCIE","600","0.4","Q4","0.25"," 174/180 ","0.4","Q4","0.4","0.1"," 164/180 ","Q4","9.17","0","0.075","0.084","3.6","Q4",
"COMPARATIVE SOCIOLOGY","COMP SOCIOL","1569-1322","1569-1330","SOCIOLOGY","ESCI","597","0.6","Q4","0.21"," 166/217 ","0.7","Q4","0.5","0.2"," 175/217 ","Q4","19.59","0","0.071","0.272","23.7","Q4",
"Reviews on Recent Clinical Trials","REV RECENT CLIN TRIA","1574-8871","1876-1038","PHARMACOLOGY & PHARMACY","ESCI","592","1.4","Q4","0.36"," 275/354 ","1.5","Q4","1.3","0.5"," 278/354 ","Q4","21.61","0.001","0.123","0.346","22.5","Q4",
"Journal of Cultural Heritage Management and Sustainable Development","J CULT HERIT MANAG S","2044-1266","2044-1274","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","ESCI","591","1.1","Q4","0.18"," 85/91 ","1.3","Q4","1","0.2"," 85/91 ","Q4","7.14","0.001","0.128","0.257","7.1","Q4",
"CAHIERS AGRICULTURES","CAH AGRIC","1166-7699","1777-5949","AGRICULTURE, MULTIDISCIPLINARY","SCIE","591","1","Q3","0.24"," 50/89 ","1.1","Q3","0.8","0.4"," 56/89 ","Q3","37.64","0","0.067","0.2","44.4","Q3",
"CAHIERS AGRICULTURES","CAH AGRIC","1166-7699","1777-5949","AGRONOMY","SCIE","591","1","Q3","0.24"," 79/125 ","1.1","Q3","0.8","0.4"," 89/125 ","Q3","29.20","0","0.067","0.2","37.2","Q3",
"Libyan Journal of Medicine","LIBYAN J MED","1993-2820","1819-6357","MEDICINE, GENERAL & INTERNAL","SCIE","588","1.8","Q2","0.56"," 109/325 ","1.9","Q2","1.8","0.3"," 104/329 ","Q2","68.54","0","0.073","0.383","66.6","Q2",
"Journal of Cognitive Engineering and Decision Making","J COGN ENG DECIS MAK","1555-3434","2169-5032","ENGINEERING, INDUSTRIAL","ESCI","585","2.2","Q3","0.65"," 38/69 ","2.3","Q3","2.1","0.5"," 30/69 ","Q2","57.25","0","0.099","0.65","45.7","Q2",
"Journal of Cognitive Engineering and Decision Making","J COGN ENG DECIS MAK","1555-3434","2169-5032","ERGONOMICS","ESCI","585","2.2","Q2","0.65"," 12/24 ","2.3","Q3","2.1","0.5"," 8/24 ","Q2","68.75","0","0.099","0.65","52.1","Q3",
"Journal of Cognitive Engineering and Decision Making","J COGN ENG DECIS MAK","1555-3434","2169-5032","PSYCHOLOGY, APPLIED","ESCI","585","2.2","Q2","0.65"," 56/113 ","2.3","Q3","2.1","0.5"," 62/114 ","Q2","46.05","0","0.099","0.65","50.9","Q3",
"MARINE ORNITHOLOGY","MAR ORNITHOL","1018-3337","2074-1235","ORNITHOLOGY","SCIE","577","0.8","Q3","0.43"," 16/29 ","0.8","Q4","0.8","0.3"," 22/29 ","Q4","25.86","0","0.07","0.205","46.6","Q4",
"REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA","REV BIOL MAR OCEANOG","0717-3326","0718-1957","MARINE & FRESHWATER BIOLOGY","SCIE","561","0.1","Q4","0.08"," 119/119 ","0.4","Q4","0.1","<0.1"," 116/119 ","Q4","2.94","0","0.032","0.087","0.4","Q4",
"REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA","REV BIOL MAR OCEANOG","0717-3326","0718-1957","OCEANOGRAPHY","SCIE","561","0.1","Q4","0.08"," 65/65 ","0.4","Q4","0.1","<0.1"," 64/65 ","Q4","2.31","0","0.032","0.087","0.8","Q4",
"Notre Dame Journal of Formal Logic","NOTRE DAME J FORM L","0029-4527","1939-0726","LOGIC","SCIE","557","0.6","Q2","0.73"," 10/25 ","0.4","Q4","0.5","0.1"," 9/25 ","Q2","66.00","0.001","0.12","0.415","62.0","Q2",
"Notre Dame Journal of Formal Logic","NOTRE DAME J FORM L","0029-4527","1939-0726","MATHEMATICS","SCIE","557","0.6","Q3","0.73"," 263/489 ","0.4","Q4","0.5","0.1"," 166/489 ","Q2","66.16","0.001","0.12","0.415","46.3","Q3",
"Notre Dame Journal of Formal Logic","NOTRE DAME J FORM L","0029-4527","1939-0726","PHILOSOPHY","AHCI","557","0.6","N/A","0.73"," N/A ","0.4","N/A","0.5","0.1"," 98/325 ","Q2","70.00","0.001","0.12","0.415","N/A","Q2",
"IEEE Embedded Systems Letters","IEEE EMBED SYST LETT","1943-0663","1943-0671","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","541","1.7","Q3","0.5"," 44/59 ","1.6","Q4","1.7","0.6"," 37/59 ","Q3","38.14","0.001","0.121","0.339","26.3","Q4",
"IEEE Embedded Systems Letters","IEEE EMBED SYST LETT","1943-0663","1943-0671","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","541","1.7","Q3","0.5"," 73/131 ","1.6","Q3","1.7","0.6"," 83/131 ","Q3","37.02","0.001","0.121","0.339","44.7","Q4",
"IEEE Open Journal of Vehicular Technology","IEEE OPEN J VEH TECH","N/A","2644-1330","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","538","5.3","Q1","1.12"," 60/352 ","6.1","Q1","5.2","1"," 80/354 ","Q1","77.54","0.001","0.231","1.653","83.1","Q1",
"IEEE Open Journal of Vehicular Technology","IEEE OPEN J VEH TECH","N/A","2644-1330","TELECOMMUNICATIONS","ESCI","538","5.3","Q1","1.12"," 22/119 ","6.1","Q1","5.2","1"," 34/119 ","Q1","71.85","0.001","0.231","1.653","81.9","Q1",
"IEEE Open Journal of Vehicular Technology","IEEE OPEN J VEH TECH","N/A","2644-1330","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","538","5.3","Q1","1.12"," 16/72 ","6.1","Q1","5.2","1"," 16/72 ","Q1","78.47","0.001","0.231","1.653","78.5","Q1",
"Forces in Mechanics","FORCES MECH","2666-3597","2666-3597","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","528","3.2","Q2","0.6"," 201/438 ","3.1","Q3","3.1","1.5"," 206/438 ","Q2","53.08","0.001","0.128","0.538","54.2","Q3",
"Forces in Mechanics","FORCES MECH","2666-3597","2666-3597","MECHANICS","ESCI","528","3.2","Q2","0.6"," 46/170 ","3.1","Q2","3.1","1.5"," 76/170 ","Q2","55.59","0.001","0.128","0.538","73.2","Q2",
"ChemTexts","CHEMTEXTS","2199-3793","2199-3793","CHEMISTRY, MULTIDISCIPLINARY","ESCI","528","2.9","Q2","0.51"," 102/230 ","3.3","Q2","2.8","0.9"," 110/231 ","Q2","52.60","0","0.108","0.573","55.9","Q2",
"Journal of Early Childhood Teacher Education","J EARLY CHILD TEACH","1090-1027","1745-5642","EDUCATION & EDUCATIONAL RESEARCH","ESCI","525","0.9","Q3","0.45"," 457/756 ","1.3","Q3","0.8","0.2"," 490/756 ","Q3","35.25","0","0.103","0.388","39.6","Q2",
"Informatics in Education","INFORM EDUC","1648-5831","2335-8971","EDUCATION & EDUCATIONAL RESEARCH","ESCI","519","2.1","Q1","1.35"," 179/756 ","2.7","Q1","2","0.9"," 141/756 ","Q1","81.42","0.001","0.124","0.526","76.4","Q2",
"International Journal of Oil Gas and Coal Technology","INT J OIL GAS COAL T","1753-3309","1753-3317","ENERGY & FUELS","SCIE","512","0.6","Q4","0.13"," 159/170 ","0.6","Q4","0.4","0.2"," 160/173 ","Q4","7.80","0","0.067","0.098","6.8","Q4",
"International Journal of Oil Gas and Coal Technology","INT J OIL GAS COAL T","1753-3309","1753-3317","ENGINEERING, CHEMICAL","SCIE","512","0.6","Q4","0.13"," 150/170 ","0.6","Q4","0.4","0.2"," 143/171 ","Q4","16.67","0","0.067","0.098","12.1","Q4",
"International Journal of Oil Gas and Coal Technology","INT J OIL GAS COAL T","1753-3309","1753-3317","ENGINEERING, PETROLEUM","SCIE","512","0.6","Q4","0.13"," 18/23 ","0.6","Q4","0.4","0.2"," 21/25 ","Q4","18.00","0","0.067","0.098","23.9","Q4",
"Journal of Ovonic Research","J OVONIC RES","1842-2403","1584-9953","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","502","0.9","Q4","0.2"," 382/438 ","1.1","Q4","0.8","0.2"," 374/438 ","Q4","14.73","0","0.065","0.123","12.9","Q4",
"Journal of Ovonic Research","J OVONIC RES","1842-2403","1584-9953","PHYSICS, APPLIED","SCIE","502","0.9","Q4","0.2"," 162/179 ","1.1","Q4","0.8","0.2"," 156/179 ","Q4","13.13","0","0.065","0.123","9.8","Q4",
"European Journal of Physiotherapy","EUR J PHYSIOTHER","2167-9169","2167-9177","REHABILITATION","ESCI","499","1.5","Q3","0.55"," 87/169 ","1.1","Q4","1.4","0.2"," 123/169 ","Q3","27.51","0.001","0.124","0.279","48.8","Q4",
"Malaysian Journal of Pathology","MALAYS J PATHOL","0126-8635","0126-8635","PATHOLOGY","SCIE","493","0.6","Q4","0.34"," 83/88 ","1.1","Q4","0.6","0.2"," 71/88 ","Q4","19.89","0","0.091","0.209","6.3","Q4",
"Tribology Online","TRIBOL ONLINE","1881-2198","1881-2198","ENGINEERING, MECHANICAL","ESCI","492","0.9","Q4","0.25"," 152/180 ","1.2","Q4","0.8","0.1"," 148/180 ","Q4","18.06","0","0.064","0.172","15.8","Q4",
"Case Reports in Oncological Medicine","CASE REP ONCOL MED","2090-6706","2090-6714","ONCOLOGY","ESCI","492","0.6","Q4","0.15"," 299/322 ","0.8","Q4","0.6","0.1"," 298/322 ","Q4","7.61","0","0.088","0.185","7.3","Q4",
"Media War and Conflict","MEDIA WAR CONFL","1750-6352","1750-6360","COMMUNICATION","ESCI","490","1.7","Q2","0.61"," 81/227 ","1.8","Q2","1.6","0.3"," 115/227 ","Q3","49.56","0.001","0.187","0.65","64.5","Q2",
"JOURNAL OF GROUP THEORY","J GROUP THEORY","1433-5883","1435-4446","MATHEMATICS","SCIE","488","0.4","Q4","0.41"," 379/489 ","0.4","Q4","0.3","0.2"," 362/489 ","Q3","26.07","0.001","0.213","0.369","22.6","Q3",
"NEW GENETICS AND SOCIETY","NEW GENET SOC","1463-6778","1469-9915","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","484","1.3","Q4","0.64"," 158/174 ","2.3","Q3","1.2","0.3"," 87/174 ","Q2","50.29","0.001","0.158","0.935","9.5","Q1",
"NEW GENETICS AND SOCIETY","NEW GENET SOC","1463-6778","1469-9915","GENETICS & HEREDITY","SCIE","484","1.3","Q4","0.64"," 156/191 ","2.3","Q3","1.2","0.3"," 101/191 ","Q2","47.38","0.001","0.158","0.935","18.6","Q2",
"NEW GENETICS AND SOCIETY","NEW GENET SOC","1463-6778","1469-9915","HISTORY & PHILOSOPHY OF SCIENCE","SSCI","484","1.3","Q1","0.64"," 25/104 ","2.3","Q1","1.2","0.3"," 40/104 ","Q2","62.02","0.001","0.158","0.935","76.4","Q1",
"NEW GENETICS AND SOCIETY","NEW GENET SOC","1463-6778","1469-9915","SOCIAL ISSUES","SSCI","484","1.3","Q3","0.64"," 35/67 ","2.3","Q2","1.2","0.3"," 35/67 ","Q2","48.51","0.001","0.158","0.935","48.5","Q2",
"NEW GENETICS AND SOCIETY","NEW GENET SOC","1463-6778","1469-9915","SOCIAL SCIENCES, BIOMEDICAL","SSCI","484","1.3","Q4","0.64"," 37/46 ","2.3","Q3","1.2","0.3"," 31/46 ","Q2","33.70","0.001","0.158","0.935","20.7","Q2",
"AQUA-Water Infrastructure Ecosystems and Society","AQUA-UK","2709-8028","2709-8036","ENGINEERING, CIVIL","SCIE","483","2.1","Q2","0.46"," 83/181 ","2.1","Q3","1.8","0.4"," 91/181 ","Q3","50.00","0.001","0.11","0.306","54.4","Q3",
"AQUA-Water Infrastructure Ecosystems and Society","AQUA-UK","2709-8028","2709-8036","WATER RESOURCES","SCIE","483","2.1","Q3","0.46"," 71/127 ","2.1","Q3","1.8","0.4"," 80/127 ","Q3","37.40","0.001","0.11","0.306","44.5","Q3",
"Journal of Ceramic Science and Technology","J CERAM SCI TECHNOL","2190-9385","2190-9385","MATERIALS SCIENCE, CERAMICS","SCIE","482","0.5","Q4","0.09"," 27/31 ","0.7","Q4","0.5","0.1"," 28/31 ","Q4","11.29","0","0.019","0.105","14.5","Q4",
"Journal of Research in International Education","J RES INT EDUC","1475-2409","1741-2943","EDUCATION & EDUCATIONAL RESEARCH","ESCI","479","1.4","Q2","0.64"," 328/756 ","1.8","Q2","1.3","0.1"," 385/756 ","Q3","49.14","0","0.062","0.438","56.7","Q2",
"ACTA HISTOCHEMICA ET CYTOCHEMICA","ACTA HISTOCHEM CYTOC","0044-5991","1347-5800","CELL BIOLOGY","SCIE","472","1.6","Q4","0.29"," 187/205 ","1.8","Q4","1.4","0.2"," 186/205 ","Q4","9.51","0","0.058","0.359","9.0","Q4",
"University Politehnica of Bucharest Scientific Bulletin Series B-Chemistry and Materials Science","U POLITEH BUCH SER B","1454-2331","1454-2331","CHEMISTRY, MULTIDISCIPLINARY","ESCI","469","0.3","Q4","0.06"," 219/230 ","0.4","Q4","0.3","0.2"," 217/231 ","Q4","6.28","0","0.036","0.043","5.0","Q4",
"International Shipbuilding Progress","INT SHIPBUILD PROG","0020-868X","1566-2829","ENGINEERING, MARINE","ESCI","463","0.6","Q4","0.28"," 21/25 ","1.1","Q3","0.5","<0.1"," 17/25 ","Q3","34.00","0","0.015","0.172","18.0","Q3",
"International Advances in Economic Research","INT ADV ECON RES","1083-0898","1573-966X","ECONOMICS","ESCI","453","1.1","Q3","0.28"," 366/597 ","1","Q3","1","0.1"," 427/600 ","Q3","28.92","0","0.046","0.212","38.8","Q4",
"Journal for Labour Market Research","J LABOUR MARK RES","2510-5019","2510-5027","INDUSTRIAL RELATIONS & LABOR","ESCI","424","1.6","Q2","0.73"," 24/49 ","2","Q2","1.6","0.3"," 27/49 ","Q3","45.92","0.001","0.115","0.722","52.0","Q2",
"Baltic Journal of Road and Bridge Engineering","BALT J ROAD BRIDGE E","1822-427X","1822-4288","ENGINEERING, CIVIL","SCIE","422","0.6","Q4","0.2"," 159/181 ","0.9","Q4","0.6","0.1"," 146/181 ","Q4","19.61","0","0.051","0.147","12.4","Q4",
"Biomedical Research and Therapy","BIOMED RES THER","2198-4093","2198-4093","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","421","0.6","Q4","0.14"," 170/189 ","0.8","Q4","0.5","<0.1"," 168/189 ","Q4","11.38","0","0.083","0.128","10.3","Q4",
"International Journal of Image and Data Fusion","INT J IMAGE DATA FUS","1947-9832","1947-9824","REMOTE SENSING","ESCI","418","1.8","Q3","0.39"," 40/62 ","1.7","Q3","1.8","0.2"," 40/62 ","Q3","36.29","0","0.058","0.31","36.3","Q3",
"Journal of Volcanology and Seismology","J VOLCANOL SEISMOL+","0742-0463","1819-7108","GEOCHEMISTRY & GEOPHYSICS","SCIE","415","0.7","Q4","0.21"," 85/101 ","0.7","Q4","0.5","0.1"," 86/101 ","Q4","15.35","0","0.051","0.161","16.3","Q4",
"Intertax","INTERTAX","0165-2826","1875-8347","LAW","ESCI","412","0.8","Q2","0.58"," 154/421 ","0.7","Q2","0.3","0.5"," 216/421 ","Q3","48.81","0","0.105","0.174","63.5","Q3",
"European Journal of Inflammation","EUR J INFLAMM","1721-727X","2058-7392","IMMUNOLOGY","SCIE","410","0.6","Q4","0.1"," 178/181 ","0.6","Q4","0.6","0.1"," 178/181 ","Q4","1.93","0","0.087","0.115","1.9","Q4",
"Educar em Revista","EDUC REV-CURITIBA","0104-4060","1984-0411","EDUCATION & EDUCATIONAL RESEARCH","ESCI","410","0.2","Q4","0.06"," 661/756 ","0.3","Q4","0.1","<0.1"," 700/756 ","Q4","7.47","0.001","0.207","0.242","12.6","Q3",
"Montenegrin Journal of Economics","MONTENEGRIN J ECON","1800-5845","1800-6698","ECONOMICS","ESCI","403","1.2","Q3","0.52"," 341/597 ","1.1","Q3","1.2","0.5"," 293/600 ","Q2","51.25","0","0.082","0.141","43.0","Q4",
"Journal of Social Work Practice in the Addictions","J SOC WORK PRACT ADD","1533-256X","1533-2578","SOCIAL WORK","ESCI","400","0.8","Q4","0.39"," 71/91 ","0.8","Q4","0.7","0.2"," 74/91 ","Q4","19.23","0","0.054","0.192","22.5","Q4",
"African Geographical Review","AFR GEOGR REV","1937-6812","2163-2642","GEOGRAPHY","ESCI","399","0.9","Q3","0.45"," 104/171 ","1.4","Q3","0.8","0.3"," 89/172 ","Q3","48.55","0.001","0.125","0.354","39.5","Q3",
"Tekstil ve Konfeksiyon","TEKST KONFEKSIYON","1300-3356","1300-3356","MATERIALS SCIENCE, TEXTILES","SCIE","398","0.6","Q4","0.18"," 22/29 ","0.7","Q4","0.5","<0.1"," 23/29 ","Q4","22.41","0","0.032","0.093","25.9","Q4",
"Journal of Healthcare Leadership","J HEALTHC LEADERSH","1179-3201","1179-3201","HEALTH POLICY & SERVICES","ESCI","393","3.4","Q1","1.12"," 15/118 ","3.2","Q2","3.3","0.3"," 23/119 ","Q1","81.09","0.001","0.112","0.801","87.7","Q2",
"International Journal of Burns and Trauma","INT J BURNS TRAUMA","2160-2026","2160-2026","EMERGENCY MEDICINE","ESCI","383","1.4","Q3","0.44"," 29/54 ","1.2","Q3","1.4","0.1"," 40/54 ","Q3","26.85","0","0.078","0.257","47.2","Q3",
"Canadian Journal of Pain-Revue Canadienne de la Douleur","CAN J PAIN","2474-0527","2474-0527","CLINICAL NEUROLOGY","ESCI","379","2","Q3","0.62"," 170/277 ","2.1","Q3","1.8","0.7"," 170/278 ","Q3","39.03","0.001","0.169","0.646","38.8","Q3",
"Asia-Pacific Financial Markets","ASIA-PAC FINANC MARK","1387-2834","1573-6946","ECONOMICS","ESCI","376","2.5","Q2","0.62"," 152/597 ","1.7","Q3","2.2","0.4"," 239/600 ","Q2","60.25","0","0.076","0.282","74.6","Q3",
"Journal of Gambling Issues","J GAMBL ISSUES","1910-7595","1910-7595","SUBSTANCE ABUSE","ESCI","374","1.3","Q4","0.32"," 42/55 ","1.2","Q4","1.3","N/A"," 46/55 ","Q4","17.27","0","0.094","0.363","24.5","Q4",
"Studia Universitatis Babes-Bolyai Chemia","STUD U BABES-BOL CHE","1224-7154","N/A","CHEMISTRY, MULTIDISCIPLINARY","SCIE","373","0.5","Q4","0.07"," 206/230 ","0.5","Q4","0.4","0.1"," 209/231 ","Q4","9.74","0","0.044","0.062","10.7","Q4",
"AKCE International Journal of Graphs and Combinatorics","AKCE INT J GRAPHS CO","0972-8600","2543-3474","MATHEMATICS","SCIE","372","1","Q1","0.6"," 117/489 ","0.8","Q2","0.9","0.1"," 237/489 ","Q2","51.64","0.001","0.167","0.3","76.2","Q3",
"AKCE International Journal of Graphs and Combinatorics","AKCE INT J GRAPHS CO","0972-8600","2543-3474","MATHEMATICS, APPLIED","SCIE","372","1","Q3","0.6"," 181/331 ","0.8","Q3","0.9","0.1"," 184/331 ","Q2","44.56","0.001","0.167","0.3","45.5","Q4",
"Veterinary Record Case Reports","VET REC CASE REP","N/A","2052-6121","VETERINARY SCIENCES","ESCI","372","0.3","Q4","0.14"," 148/167 ","0.3","Q4","0.2","<0.1"," 153/168 ","Q4","9.23","0.001","0.118","0.063","11.7","Q4",
"International Journal of Acoustics and Vibration","INT J ACOUST VIB","1027-5851","N/A","ACOUSTICS","SCIE","371","0.8","Q4","0.23"," 34/40 ","0.7","Q4","0.6","0.1"," 35/40 ","Q4","13.75","0","0.065","0.136","16.3","Q4",
"International Journal of Acoustics and Vibration","INT J ACOUST VIB","1027-5851","N/A","ENGINEERING, MECHANICAL","SCIE","371","0.8","Q4","0.23"," 156/180 ","0.7","Q4","0.6","0.1"," 152/180 ","Q4","15.83","0","0.065","0.136","13.6","Q4",
"International Journal of Acoustics and Vibration","INT J ACOUST VIB","1027-5851","N/A","MECHANICS","SCIE","371","0.8","Q4","0.23"," 147/170 ","0.7","Q4","0.6","0.1"," 145/170 ","Q4","15.00","0","0.065","0.136","13.8","Q4",
"Separation Science Plus","SEP SCI PLUS","2573-1815","2573-1815","CHEMISTRY, ANALYTICAL","ESCI","367","1.3","Q4","0.3"," 83/106 ","1.1","Q4","1.2","0.4"," 89/106 ","Q4","16.51","0","0.087","0.161","22.2","Q4",
"Journal of Energy in Southern Africa","J ENERGY SOUTH AFR","1021-447X","2413-3051","ENERGY & FUELS","SCIE","367","0.6","Q4","0.11"," 159/170 ","0.8","Q4","0.6","<0.1"," 166/173 ","Q4","4.34","0","0.034","0.147","6.8","Q4",
"Computational Methods for Differential Equations","COMPUT METHODS DIFFE","2345-3982","2383-2533","MATHEMATICS, APPLIED","ESCI","358","1.1","Q2","0.77"," 163/331 ","0.9","Q3","0.9","0.5"," 133/331 ","Q2","59.97","0","0.082","0.148","50.9","Q4",
"Revista Educacion","REV EDUC-COSTA RICA","0379-7082","2215-2644","EDUCATION & EDUCATIONAL RESEARCH","ESCI","355","0.6","Q3","0.5"," 555/756 ","0.7","Q3","0.5","0.3"," 456/756 ","Q3","39.75","0","0.091","0.151","26.7","Q4",
"Chemistry for Sustainable Development","CHEM SUSTAIN DEV","0869-8538","0869-8538","CHEMISTRY, MULTIDISCIPLINARY","ESCI","355","0.4","Q4","0.06"," 214/230 ","0.3","Q4","0.2","0.1"," 217/231 ","Q4","6.28","0","0.024","0.032","7.2","Q4",
"IBRO Neuroscience Reports","IBRO NEUROSCI REP","2667-2421","2667-2421","NEUROSCIENCES","ESCI","346","2","Q3","0.56"," 228/310 ","2","Q4","1.9","0.5"," 231/310 ","Q3","25.65","0.001","0.125","0.462","26.6","Q4",
"Case Reports in Ophthalmological Medicine","CASE REP OPHTHAL MED","2090-6722","2090-6730","OPHTHALMOLOGY","ESCI","342","0.7","Q4","0.3"," 83/95 ","0.7","Q4","0.7","<0.1"," 82/95 ","Q4","14.21","0","0.091","0.203","13.2","Q4",
"Journal of Space Safety Engineering","J SPACE SAF ENG","2468-8975","2468-8967","ENGINEERING, AEROSPACE","ESCI","337","1","Q3","0.32"," 33/52 ","N/A","N/A","0.8","0.5"," 35/52 ","Q3","33.65","0.001","0.125","N/A","37.5","N/A",
"Documents d Analisi Geografica","DOC ANAL GEOGR","0212-1573","2014-4512","GEOGRAPHY","ESCI","328","0.7","Q3","0.24"," 111/171 ","0.8","Q3","0.7","0.2"," 119/172 ","Q3","31.10","0","0.049","0.235","35.4","Q3",
"REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS","REV FAC CIENC AGRAR","N/A","1853-8665","AGRICULTURE, MULTIDISCIPLINARY","SCIE","322","1.1","Q3","0.28"," 46/89 ","0.8","Q3","0.7","<0.1"," 50/89 ","Q3","44.38","0","0.051","0.106","48.9","Q3",
"Bulletin of Geography-Socio-Economic Series","B GEOGR-SOCIO-ECO","1732-4254","2083-8298","GEOGRAPHY","ESCI","320","0.7","Q3","0.35"," 111/171 ","0.9","Q3","0.6","0.1"," 104/172 ","Q3","39.83","0","0.065","0.179","35.4","Q3",
"Athenea Digital","ATHENEA DIGIT","1578-8946","1578-8946","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","314","0.5","Q3","0.13"," 166/263 ","0.5","Q3","0.5","0.1"," 202/263 ","Q4","23.38","0","0.095","0.212","37.1","Q3",
"MEDICINA DELLO SPORT","MED SPORT","0025-7826","1827-1863","MEDICINE, GENERAL & INTERNAL","SCIE","311","0.6","Q3","0.24"," 219/325 ","0.5","Q3","0.2","0.2"," 185/329 ","Q3","43.92","0","0.038","0.071","32.8","Q4",
"MEDICINA DELLO SPORT","MED SPORT","0025-7826","1827-1863","SPORT SCIENCES","SCIE","311","0.6","Q4","0.24"," 107/127 ","0.5","Q4","0.2","0.2"," 110/127 ","Q3","13.78","0","0.038","0.071","16.1","Q4",
